catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
FMNH49337,Caluromys_lanatus_DIDELPHIDAE_DIDELPHIMORPHIA,Caluromys_lanatus,NA,NA,NA,NA,0.539184369,0.383998336,0.291292967,0.386163632,-0.047737642,0.17221858,0.403731769,0.518853501,0.092699021,0.339258841,0.439083472,0.089183949,0.579763168,-0.018551435,0.612643705,-0.480801828,0.617727679,2.026337518,-0.16717472,-0.310764338,0.186671385,-0.705909336,0.83804674,-0.319437309,-1.14532626,-0.722363981,-0.580894441,-0.759418102,-0.618415046,3.201422054,0.313371962,F,350.33,PanTheria,A,A,A,A,Tree,1,ADW
FMNH61877,Caluromys_philander_DIDELPHIDAE_DIDELPHIMORPHIA,Caluromys_philander,NA,NA,NA,NA,0.107987678,0.033600174,-0.006458493,-0.016175214,-0.216678301,0.079373008,0.14553731,0.393511006,-0.046704591,0.186768063,0.217903136,-0.026330792,0.287132715,-0.147962045,0.452910699,-0.738733057,0.348754947,1.921240113,0.017007359,-0.104825609,0.494708241,-0.554865056,0.707646239,0.644193661,-0.899614791,-0.418833316,-0.351309739,-0.468786914,0.061404279,3.133926985,0.141787424,F,246.47,PanTheria,A,A,A,A,Tree,1,ADW
AMNH267336,Caluromys_philander_DIDELPHIDAE_DIDELPHIMORPHIA,Caluromys_philander,NA,NA,NA,NA,0.364614261,0.410074755,0.161173699,0.198531621,0.070263414,-0.07624019,0.324375709,0.541511843,0.043185107,0.340125871,0.374972112,0.081920641,0.45062891,0.126608587,0.700004057,NA,NA,1.759455486,-0.008249053,-0.262082673,0.433023687,-0.622177327,0.572530057,0.264874952,-0.686351463,-0.628326206,0.13211997,-0.744348149,-0.837186987,NA,0.141787424,F,246.47,PanTheria,A,A,A,A,Tree,1,ADW
FMNH60698,Caluromysiops_irrupta_DIDELPHIDAE_DIDELPHIMORPHIA,Caluromysiops_irrupta,NA,NA,NA,NA,0.499395292,0.641708716,0.568649429,0.328376868,0.294682509,0.288584115,0.522125953,0.787497933,0.276320598,0.746691204,0.585822876,0.161777607,0.66521372,0.204238522,0.821854566,-0.223785921,0.863227271,1.928853122,0.535911967,-0.17242958,0.5818083,-0.806281281,0.616029958,0.697235673,-0.924149364,0.205663369,0.548424016,-0.816321402,-0.176786929,3.171048639,0.16311221,F,257.48,PanTheria,A,A,A,A,Tree,1,ADW
AMNH244364,Caluromysiops_irrupta_DIDELPHIDAE_DIDELPHIMORPHIA,Caluromysiops_irrupta,NA,NA,NA,NA,0.625696463,0.654314044,0.492160259,0.476353433,0.411097339,0.3583998,0.60801719,0.795734249,0.301269214,0.55241873,0.707183893,0.293486468,0.740970003,0.242718291,0.987165736,NA,NA,2.478863431,-0.114493654,-0.282119537,0.386859104,-0.783523121,0.53596474,0.521370893,-0.996934303,-0.399251089,0.101410427,-0.778126794,-0.329690556,NA,0.16311221,F,257.48,PanTheria,A,A,A,A,Tree,1,ADW
AMNH97319,Chironectes_minimus_DIDELPHIDAE_DIDELPHIMORPHIA,Chironectes_minimus,NA,NA,NA,NA,0.689578062,0.678792488,0.769897853,0.70665704,0.350872045,0.562760461,0.757681052,0.778377318,0.392843279,0.597652099,0.755191489,0.658485114,0.808391006,0.964077089,1.127440534,1.140825103,0.777247217,0.203129663,-0.304445211,-0.375698258,2.13E-04,-0.258072868,0.048308194,0.236166169,0.414789601,0.27464982,-0.042332957,-0.097325522,-0.300607604,-0.778102937,0.812495498,F,974.33,PanTheria,Saq,Is,Is,B,Ground,0,ADW
FMNH127356,Chironectes_minimus_DIDELPHIDAE_DIDELPHIMORPHIA,Chironectes_minimus,NA,NA,NA,NA,0.794884944,0.746995961,0.719328126,0.730412804,0.380636757,0.986077479,0.829325149,0.864492332,0.499793306,0.708246325,0.924858312,0.925211123,0.948165032,0.98188793,1.249606059,1.0846103,0.923020702,0.522142654,-0.21471416,-0.303010149,0.039662425,-0.057639992,0.3995711,0.588397104,0.181286979,-0.204839501,-0.168198083,-0.495733451,1.012768347,-0.425916121,0.812495498,F,974.33,PanTheria,Saq,Is,Is,B,Ground,0,ADW
FMNH128387,Didelphis_marsupialis_DIDELPHIDAE_DIDELPHIMORPHIA,Didelphis_marsupialis,NA,NA,NA,NA,1.123264168,0.990224008,1.062205644,1.03232873,0.716702472,0.65470858,1.199644808,1.269895452,1.002773422,1.179843556,1.275163091,1.139536807,1.195629278,1.20936628,1.328358561,0.532058519,1.120224046,0.043782504,0.067027383,0.002194993,0.156350972,-0.287781133,-0.339888204,0.881756812,-0.009726572,-0.110744151,-0.434634325,-0.735557172,-0.767895327,1.3803269,0.886869437,F,1134.75,PanTheria,T,T,T,T,Ground,0,ADW
NMNH35089,Didelphis_marsupialis_DIDELPHIDAE_DIDELPHIMORPHIA,Didelphis_marsupialis,NA,NA,NA,NA,1.271791527,1.239974681,1.085196669,1.189999048,0.882372506,1.016768741,1.342292196,1.564248025,1.196091557,1.268603609,1.377876721,1.663059827,1.403261763,1.163564351,1.28706218,NA,NA,0.062217757,-0.028242499,0.128816041,0.554174875,0.62224519,-0.040570808,0.704644678,-0.513357385,-0.457590702,-0.045719077,-0.75635959,-0.167531613,NA,0.886869437,F,1134.75,PanTheria,T,T,T,T,Ground,0,ADW
FMNH153786,Didelphis_virginiana_DIDELPHIDAE_DIDELPHIMORPHIA,Didelphis_virginiana,NA,NA,NA,NA,1.261865298,1.184342399,1.282530096,1.190015496,0.930923354,0.992442037,1.319974146,1.511297249,1.073902526,1.359153576,1.404425182,1.376781317,1.45248346,1.058866362,1.186420429,0.490280612,0.985408506,0.086636993,0.227070311,-0.087257143,0.470603671,-0.071613305,0.349237211,0.756618581,-0.75661861,0.171510134,-0.217994477,-0.712205002,-0.236592241,1.097851978,1.260861687,F,2442.08,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
NMNH396183,Didelphis_virginiana_DIDELPHIDAE_DIDELPHIMORPHIA,Didelphis_virginiana,NA,NA,NA,NA,1.249545126,1.29154591,1.185845387,1.142704935,0.93988136,0.929901271,1.362183337,1.625848517,1.182000277,1.224585833,1.430748846,1.678265818,1.408575892,1.286429286,1.321658077,0.609864202,1.084523577,-0.196946424,-0.161845549,0.056539617,0.670096835,0.535360276,-0.121269728,1.14209552,-0.264002196,-0.099365496,0.240330147,-0.848126562,-0.299891233,1.044624356,1.260861687,F,2442.08,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
AMNH133234,Gracilinanus_agilis_DIDELPHIDAE_DIDELPHIMORPHIA,Gracilinanus_agilis,NA,NA,NA,NA,-0.822888625,-0.890032864,-0.863569826,-0.817789161,-1.151940822,-0.765660866,-0.723268046,-0.427144137,-0.741563999,-0.4226852,-0.703836625,-1.145005344,-0.635600181,-0.987204518,-0.633661497,-1.607599051,-0.778398988,1.097029925,0.477319589,0.169446551,0.529234015,-0.90973522,0.629662932,0.363087112,-0.845520184,-0.341340925,-0.439661252,0.528712078,-0.424613496,2.058841007,-1.036559537,F,22.03,PanTheria,A,A,A,A,Tree,1,ADW
AMNH206763,Gracilinanus_marica_DIDELPHIDAE_DIDELPHIMORPHIA,Gracilinanus_marica,NA,NA,NA,NA,-1.01072171,-1.021694596,-0.953634961,-0.989501353,-1.37570082,-0.866767416,-0.997603421,-0.7832072,-1.190172942,-0.754618897,-0.84052161,-1.481412279,-0.729231413,-1.067746949,-0.665456186,-1.735554722,-0.688603709,1.288636907,0.277481595,-0.226573965,0.290658407,-1.171378579,1.812551927,0.240241574,-0.660851821,-0.076605069,-0.262162229,0.698300873,-0.307269353,2.888567825,-0.998849655,F,23.8,PanTheria,A,A,A,A,Tree,1,ADW
NMNH236677,Gracilinanus_microtarsus_DIDELPHIDAE_DIDELPHIMORPHIA,Gracilinanus_microtarsus,NA,NA,NA,NA,-0.974101812,-1.124873091,-1.103491825,-0.939721846,-1.268271361,-1.249243039,-0.898159025,-0.759913458,-1.193176633,-0.691642547,-0.889583187,-1.319272542,-0.795800361,-0.40397474,-0.401163864,-1.736999893,-0.589061414,-0.090268644,0.208392707,-0.408715578,0.116664852,-0.90512818,0.760897406,0.09295488,1.066095969,-0.609921677,-0.740823397,0.746814883,-1.297629139,3.321393328,-0.897401481,F,29.3,PanTheria,A,A,A,A,Tree,1,ADW
FMNH60696,Lutreolina_crassicaudata_DIDELPHIDAE_DIDELPHIMORPHIA,Lutreolina_crassicaudata,NA,NA,NA,NA,0.493761408,0.427526012,0.265913519,0.264414323,0.131266794,0.142031155,0.559009058,0.604953895,0.288223798,0.624853774,0.421515475,0.414101063,0.355759313,0.443241347,0.482190935,0.118936047,0.400975461,-0.089644414,0.147873166,-0.21780024,0.039319954,-0.116324635,-1.142461596,0.489930162,-0.147298306,-0.675885401,-0.273850446,-1.042825589,-0.432183669,0.503008333,0.537677226,F,554.77,PanTheria,Saq,Is,Is,B,Ground,0,ADW
AMNH209163,Marmosa_demerarae_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_demerarae,NA,NA,NA,NA,-0.828936942,-0.650168924,-0.826692656,NA,NA,NA,-0.684862489,-0.442213399,-0.940173843,-0.55037516,-0.74954546,-1.036380596,-0.62295022,-1.052991364,-0.26884271,NA,NA,2.928442876,0.079542512,-0.31475669,0.393678993,-0.688982421,0.474005805,NA,-1.013172778,-0.215886022,0.508077644,NA,NA,NA,-0.28738761,F,102.28,PanTheria,A,A,A,A,Tree,1,ADW
AMNH140233,Marmosa_demerarae_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_demerarae,NA,NA,NA,NA,-0.028903195,-0.101326544,-0.25864206,-0.211010599,-0.468631123,-0.367760158,0.116282371,0.541511843,-0.137192274,0.236246608,-0.063119877,-0.099520573,-0.002672058,-0.428661907,0.181148904,NA,NA,2.00928394,0.19302705,-0.229910662,0.99185064,-0.212378363,-0.657375796,0.655214347,-1.130776716,-0.749163341,-0.361203882,-0.655399239,-0.710978812,NA,-0.28738761,F,102.28,PanTheria,A,A,A,A,Tree,1,ADW
FMNH43309,Marmosa_mexicana_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_mexicana,NA,NA,NA,NA,-0.395458007,-0.646733443,-0.63928712,-0.530057026,-0.81980864,-0.693268743,-0.4666812,-0.369309042,-0.795190758,-0.497551856,-0.528094169,-0.69092465,-0.391036404,-1.058555509,-0.234401606,-1.33160989,-0.362305252,3.129040156,-0.239415226,-0.427700153,0.062189857,-0.473939733,0.494209169,-0.376040227,-1.382600698,-0.831844829,-0.996476519,-0.305976866,-0.846508966,2.60342547,-0.645878459,F,49.06,PanTheria,A,A,A,A,Tree,1,ADW
FMNH101851,Marmosa_murina_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_murina,NA,NA,NA,NA,-0.438250557,-0.468678523,-0.574943037,-0.58623833,-1.121227403,-0.719109854,-0.445289726,-0.369309042,-0.76504207,-0.447688142,-0.433415679,-1.111938699,-0.372910726,-0.844390094,-0.232254566,-1.258018618,-0.377120884,2.09480512,-0.177504248,-0.409924524,0.015267206,-1.194590135,0.470345139,0.215887183,-1.063771374,-0.556907946,-0.260887071,-0.346099595,-0.796345458,2.269726299,-0.793134267,F,36.28,PanTheria,A,A,A,A,Tree,1,ADW
FMNH124613,Marmosa_regina_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_regina,NA,NA,NA,NA,-0.117477925,-0.23919632,-0.271557557,-0.307485051,-0.660411145,-0.332150678,-0.101768104,0.098242588,-0.283429407,-0.066630429,-0.194790105,-0.604070653,-0.082753002,-0.491657826,0.088175059,-1.094860658,0.150683629,1.894162562,-0.039628755,-0.110047736,0.345243393,-0.834074194,0.091874937,0.175594784,-0.982134681,-0.560424274,-0.544219199,-0.65285197,-0.413556202,3.823028793,-0.215148625,F,118.6,PanTheria,A,A,A,A,Tree,1,ADW
FMNH121547,Marmosa_robinsoni_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_robinsoni,NA,NA,NA,NA,-0.561802784,-0.574650646,-0.707023513,-0.676478918,-0.902784845,-0.747721786,-0.516323486,-0.423469476,-0.764683117,-0.409183628,-0.583693851,-1.017278241,-0.464108001,-0.76944173,-0.310944424,-1.253570362,-0.412054466,1.454215939,0.047661401,-0.284700664,0.047193973,-0.892066458,0.376536547,0.168225607,-0.778081943,-0.596845101,-0.212170735,-0.148141629,-0.682485387,2.12554865,-0.543037766,F,60.57,PanTheria,A,A,A,A,Tree,1,ADW
AMNH206766,Marmosa_robinsoni_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosa_robinsoni,NA,NA,NA,NA,-0.031360919,-0.192573302,-0.318424057,-0.142804344,-0.484114687,-0.184818706,0.106062294,0.521390681,-0.043836465,0.361608139,-0.03762904,-0.028631663,0.005277795,-0.286919497,0.121339553,NA,NA,1.188089329,0.530959788,-0.021368592,0.960835406,-0.123453874,-0.567296054,0.511579789,-0.872502819,-0.893975871,-0.667578123,-0.357283048,-0.390067847,NA,-0.543037766,F,60.57,PanTheria,A,A,A,A,Tree,1,ADW
FMNH169802,Marmosops_bishopi_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosops_bishopi,NA,NA,NA,NA,-0.642950706,-0.878100538,-0.904429823,-0.764620513,-1.131672505,-1.081366547,-0.655099239,-0.763312948,-0.893702449,-0.583539978,-0.757133524,-0.921776212,-0.676718733,-0.752529059,-0.717070129,-1.229725285,-0.657941499,0.042723349,-0.055485256,-0.280167628,-0.390875404,-0.493820031,0.012641099,-0.233805596,-0.383579935,-0.906538869,-0.973117353,-0.144529418,-1.257029854,1.23528852,-1.09608632,F,19.5,Elton Traits,Sc,Sc,Sc,Sc,Tree,1,ADW
FMNH169797,Marmosops_noctivagus_DIDELPHIDAE_DIDELPHIMORPHIA,Marmosops_noctivagus,NA,NA,NA,NA,-0.528478615,-0.593948351,-0.577186415,-0.45583305,-0.754869598,-0.773591042,-0.49668426,-0.279697895,-0.814073481,-0.350548147,-0.338699858,-0.718964759,-0.274550922,-0.619210234,-0.37360098,-1.261429213,-0.325909567,0.670742945,0.140718781,-0.410587928,0.347794664,-0.801416203,1.368925281,0.242192514,-0.685085176,-0.321756023,-0.397893146,0.723621381,-1.159619223,2.476406808,-0.748316826,F,39.77,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
FMNH169803,Metachirus_nudicaudatus_DIDELPHIDAE_DIDELPHIMORPHIA,Metachirus_nudicaudatus,NA,NA,NA,NA,0.606744977,0.272286339,0.43522856,0.396506673,-0.036453182,0.23404018,0.502779142,0.339695669,0.237470862,0.565872405,0.399214541,0.161777607,0.388039114,0.299533386,0.197289721,0.096838564,0.353075835,-0.444787998,0.131106505,-0.212933708,-0.406594448,-0.530746576,-0.722942573,-0.388045365,-0.445535921,-0.508534688,-1.143127621,-1.011061714,-0.482548993,0.437847395,0.331741881,F,363.77,PanTheria,T,T,T,T,Ground,0,ADW
NMNH303065,Metachirus_nudicaudatus_DIDELPHIDAE_DIDELPHIMORPHIA,Metachirus_nudicaudatus,NA,NA,NA,NA,0.764583914,0.459539742,0.5845073,0.65490853,0.15385969,0.455455928,0.639553259,0.521390681,0.407033864,0.532519635,0.61018664,0.310538351,0.627517821,0.505928111,0.486049099,0.363252404,0.440598782,-0.255528134,-0.216635672,-0.13330248,-0.306618037,-0.616344526,-0.248991036,-0.533307247,-0.385570763,-0.510302242,-1.03825052,-0.671365401,-0.472076396,0.032907435,0.331741881,F,363.77,PanTheria,T,T,T,T,Ground,0,ADW
FMNH169807,Monodelphis_adusta_DIDELPHIDAE_DIDELPHIMORPHIA,Monodelphis_adusta,NA,NA,NA,NA,-1.383226039,-1.22136621,-1.301775855,-1.523958305,-1.502092318,-1.449112137,-1.228212912,-0.804112862,-1.20223013,-1.211143616,-1.370859993,-0.957623634,-1.359860264,-1.13855292,-1.149593036,-1.670894459,-1.141380635,-0.042310821,-0.264013047,0.209059975,0.827880346,0.641923136,-0.414507871,0.562371741,0.159706395,-0.058983221,0.357479601,0.091617993,-0.653756336,1.08718758,-0.796372963,F,36.04,PanTheria,T,T,T,T,Ground,0,ADW
FMNH22178,Monodelphis_brevicaudata_DIDELPHIDAE_DIDELPHIMORPHIA,Monodelphis_brevicaudata,NA,NA,NA,NA,-0.404665079,-0.813377997,-0.270378043,-0.705241968,-0.941559597,-0.663781936,-0.312359396,-0.1654229,-0.495353179,-0.233375253,-0.421448879,-0.114500125,-0.427209108,-0.528989971,-0.256418831,-0.910424667,-0.410322453,0.747749788,0.02058096,-0.135436218,0.193559165,0.483505577,-0.541190567,0.857822568,-0.528057718,0.271464211,-1.45409967,-0.984134447,-0.405455553,1.040820213,-0.414400941,F,78.84,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
NMNH464978,Monodelphis_domestica_DIDELPHIDAE_DIDELPHIMORPHIA,Monodelphis_domestica,NA,NA,NA,NA,-0.238762054,-0.217034115,-0.481310289,-0.577167887,-0.650576088,-0.621824318,-0.205556673,0.039005241,-0.334245974,-0.090265741,-0.354488428,-0.174283056,-0.348894481,-0.589955986,-0.614267825,-0.794113048,-0.55045677,-0.142951347,0.122446157,-0.011554781,0.448603839,0.200810757,-0.702553285,0.50239458,-0.837143597,-0.808781547,-0.040821285,-1.189268259,-0.576872457,0.368821326,-0.331444505,F,93.45,PanTheria,T,T,T,T,Ground,0,Wiki
NMNH304647,Philander_opossum_DIDELPHIDAE_DIDELPHIMORPHIA,Philander_opossum,NA,NA,NA,NA,0.597606677,0.512860174,0.416367791,0.583372359,0.218980709,0.282748411,0.676170962,0.644631434,0.373477935,0.56188779,0.696473336,0.600942268,0.731944452,0.548720118,0.738061109,0.092083108,0.486322225,0.334466128,-0.225538153,-0.267466073,-0.122446307,-0.260640985,0.095322287,0.446082165,-0.440745031,-0.536571914,-0.327737569,-0.197245701,-0.754079854,0.794455949,0.408581905,F,425.81,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
FMNH121525,Philander_opossum_DIDELPHIDAE_DIDELPHIMORPHIA,Philander_opossum,NA,NA,NA,NA,0.619704404,0.550165923,0.746332296,0.607197127,0.26047942,0.667307938,0.747291681,0.838536511,0.602597257,0.557890413,0.788428571,0.855463336,0.825060921,0.76938451,0.816624556,0.273149214,0.687369122,-0.104875693,-0.363385821,0.062645601,0.162793007,0.066069862,0.195634397,0.799126231,-0.110071812,0.421504585,-0.270019842,-0.199004717,0.259810943,0.85772903,0.408581905,F,425.81,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
AMNH262406,Thylamys_pallidior_DIDELPHIDAE_DIDELPHIMORPHIA,Thylamys_pallidior,NA,NA,NA,NA,-0.987749561,-1.066338403,-1.078928275,-0.935441152,-1.289920852,-1.21802423,-0.861766465,-0.835395607,-1.200716771,-0.75983885,-0.794081082,-1.29914681,-0.723123024,-1.033305523,-0.989079915,-1.579694312,-1.06739295,0.102110274,-0.024748193,-0.483275601,-0.131641828,-1.000410949,0.964018401,0.506035275,-0.722544668,-0.507643699,-0.49938671,0.844625165,-1.242912771,1.042020167,-1.213173047,F,15.34,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
UWBM49057,Thylamys_elegans_DIDELPHIDAE_DIDELPHIMORPHIA,Thylamys_elegans,NA,NA,NA,NA,-1.026969024,-1.057380701,-1.103491825,-0.988214852,-1.282991418,-1.0640348,-0.942918124,-0.854971228,-1.105990744,-0.919196073,-0.823232002,-1.205838698,-0.792085925,-1.008521538,-0.848976123,NA,NA,0.446746806,-0.20472402,-0.162700221,-0.003159172,-0.835215258,1.059382857,0.469309945,-0.519947845,-0.472382087,-0.334445024,0.794742798,-0.812147731,NA,-1.05992447,F,21,UWBM specimen label,Sc,Sc,Sc,Sc,Tree,1,ADW
UWBM49000,Thylamys_elegans_DIDELPHIDAE_DIDELPHIMORPHIA,Thylamys_elegans,NA,NA,NA,NA,-0.899651303,-0.962262246,-0.905395687,-0.886080575,-1.258553888,-0.980812919,-0.795502084,-0.646206486,-0.972679628,-0.624161844,-0.701251873,-0.827779014,-0.654326351,-0.923049507,-0.816036494,-1.642468243,-0.961219769,0.273865932,0.144477137,-0.175189127,0.152531729,-0.424913635,0.960787884,0.595182933,-0.630842603,-0.250256988,-0.433073908,0.606873465,-0.818509021,1.553984816,-0.919546648,F,28,UWBM specimen label,Sc,Sc,Sc,Sc,Tree,1,ADW
FMNH119486,Thylamys_elegans_DIDELPHIDAE_DIDELPHIMORPHIA,Thylamys_elegans,NA,NA,NA,NA,-0.858003803,-0.899991001,-0.940659273,-0.798742479,-1.166237878,-1.130308731,-0.729387369,-0.704417418,-0.935245247,-0.589002083,-0.660309262,-1.021349216,-0.603900115,-0.882270515,-0.697491214,-1.522899451,-0.88839754,0.509638125,0.084987933,-0.224696633,-0.123115808,-0.793917968,0.85008427,0.518450922,-0.66258113,-0.465822788,-0.354950008,0.816396839,-1.297007221,1.412032155,-0.904108963,F,28.9,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
UWBM68896,Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA,Acrobates_pygmaeus,NA,NA,NA,NA,-1.039003204,-1.299287685,-1.365133012,-1.11570538,-1.654051442,-1.591703375,-0.99971086,-0.977443253,-1.313964149,-1.084158207,-0.957443918,-0.775693548,-0.914034241,-1.362013657,-0.614267825,-2.165430068,-1.618888971,2.814885654,-0.426168447,-0.452740001,-0.152423469,0.147164715,0.691774906,0.311655225,-1.041427588,-1.107378008,-1.091639266,0.235609234,-1.650335842,1.111467199,-1.364487845,F,11.25,UWBM specimen label,G,G,G,A,Tree,1,ADW
NMNH142097,Aepyprymnus_rufescens_POTOROIDAE_DIPROTODONTIA,Aepyprymnus_rufescens,NA,NA,NA,NA,1.511381882,1.602927475,1.547447428,1.753875311,1.246675094,1.698354432,0.529856209,0.97474254,0.516033311,0.888783433,0.732482547,1.182565324,0.641083915,0.42660741,0.002561716,2.305568653,2.352532003,-1.175339088,0.913527601,0.334218885,1.103217644,0.980079058,0.434522231,-3.900304318,-0.456429993,0.264491135,0.481665572,0.592031483,0.478071379,0.04125966,1.329393298,F,2810.31,PanTheria,Sal,T,T,T,Ground,0,ADW
UWBM80681,Dendrolagus_matschiei_MACROPODIDAE_DIPROTODONTIA,Dendrolagus_matschiei,NA,NA,NA,NA,1.856202561,2.136002219,2.068025374,1.819431015,1.846683491,1.765492986,1.912052682,2.119956404,1.655211175,2.075749918,1.978845458,1.749170632,2.016272944,1.566926346,1.699408979,1.569752432,1.666891238,0.039032009,0.667964621,-0.044389533,0.578346702,-0.400610749,0.047910738,0.638799144,-0.857805943,0.965755881,1.392707476,-0.801380322,0.518792458,0.123995209,1.857448438,F,8293.4,PanTheria,A,A,A,A,Tree,1,ADW
FMNH60927,Hemibelideus_lemuroides_PSEUDOCHEIRIDAE_DIPROTODONTIA,Hemibelideus_lemuroides,NA,NA,NA,NA,1.004852166,0.80279748,0.733980815,0.747379254,0.285765126,0.82206123,0.917017727,0.998403615,0.440436243,0.729045623,0.877189123,1.037018475,0.992292902,0.42739792,1.145062726,-0.172975339,0.801490589,2.321864187,-0.334612983,-0.557311781,0.155662234,0.274727416,0.139812439,0.020568506,-1.148587068,-0.721354727,-0.684181465,-1.332297851,0.379627723,2.705163171,0.822047149,F,993.59,PanTheria,A,A,A,A,Tree,1,ADW
AMNH65501,Hemibelideus_lemuroides_PSEUDOCHEIRIDAE_DIPROTODONTIA,Hemibelideus_lemuroides,NA,NA,NA,NA,0.948432259,0.920702156,0.762530455,0.75987351,0.58892191,0.517551611,0.870370186,1.001298346,0.497379744,0.943413115,0.941866283,0.838635218,0.964971699,0.431868706,1.230369571,NA,NA,2.693792971,0.223143474,-0.379656616,0.270990171,-0.255049849,0.255928268,0.220745292,-1.079157757,-0.500892117,-0.07267916,-1.054142166,-0.540080275,NA,0.822047149,F,993.59,PanTheria,A,A,A,A,Tree,1,ADW
UWBM72838,Macropus_robustus_MACROPODIDAE_DIPROTODONTIA,Macropus_robustus,NA,NA,NA,NA,2.391206996,2.557612942,2.546008814,3.091779184,2.251453716,2.800322278,1.822710508,2.091854803,1.64975591,2.141924108,2.181826429,1.979857685,2.271171539,1.298188335,1.699408979,3.166359428,2.771847518,0.922740107,1.102294743,0.126092609,0.737501575,-0.336029153,2.13985648,-3.121298825,-1.454596057,0.849092552,0.943463128,2.692500187,0.398614924,-0.770367474,2.41461547,F,25978.92,PanTheria,Sal,T,T,T,Ground,0,ADW
AMNH7044,Macropus_antilopinus_MACROPODIDAE_DIPROTODONTIA,Macropus_antilopinus,NA,NA,NA,NA,2.547642506,2.653735776,2.586849636,3.222499678,2.360280795,2.870279042,2.204307945,2.544380617,2.173456306,2.574232416,2.680926299,2.619273267,2.672455794,1.647877445,1.86868131,3.387287203,2.926936817,0.288412442,1.361443964,0.510609055,0.989589674,-0.028055375,2.153229625,-1.990490615,-1.497407846,0.454162713,0.698049438,2.436684877,0.26787927,-0.869834962,2.437926253,F,27250.1,PanTheria,Sal,T,T,T,Ground,0,ADW
AMNH445,Macropus_eugenii_MACROPODIDAE_DIPROTODONTIA,Macropus_eugenii,NA,NA,NA,NA,1.664300898,1.806286734,1.661172885,2.164941491,1.508892527,1.932122235,0.902872764,1.100786831,0.780464801,1.028631184,1.40051629,1.159288198,1.43234265,0.779252038,0.951551435,2.422929256,2.051124564,0.2531825,0.358721571,0.1298007,0.443821044,-0.463924706,3.015291663,-3.153765458,-0.914895081,0.159676159,0.721436825,1.900551852,0.115454868,-0.754540971,1.636976702,F,5278.48,PanTheria,Sal,T,T,T,Ground,0,ADW
