catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
UWBM82230,Pedetes_capensis_PEDETIDAE_RODENTIA,Pedetes_capensis,NA,NA,NA,NA,1.615819825504917,1.5719909191360204,1.4557394177609007,1.813620684633328,1.5925081361818296,1.8524917433769574,0.9292933099894312,1.0478951969206984,0.7957897520405323,0.9563014293356683,0.7843402738998133,0.7448304084058543,0.754500871333559,0.24076053520780305,0.31632945854085126,2.0183184443104984,2.083321697404206,0.057421167742826476,0.1388462000785052,0.07576333907695752,0.2588734622992016,-0.14593653549020658,-1.0946088748383935,-3.60093991809696,-1.3173404833146143,-0.3506057799893893,-0.03679370783746312,0.39925890624399146,0.8500023195059124,0.133676390154983,1.3138738095826776,F,2549.25,PanTheria,Sal,T,T,T,Ground,0,Wiki
UWBM78440,Perognathus_parvus_HETEROMYIDAE_RODENTIA,Perognathus_parvus,NA,NA,NA,NA,-1.2601353327287796,-1.1072990681205237,-0.8337388797478759,-1.206436031680148,-1.1307421094284928,-0.9778477516410801,-1.2366218984873525,-1.1249063115945515,-1.1920029591255428,-1.0920053460122967,-1.2312321389015592,-1.22869960453608,-1.2739747884749908,-1.0080004050725726,-1.398650244780067,NA,NA,-0.9991242260215252,-3.7878726858806336e-4,0.16207305171515846,0.02910223028223241,-0.24330322362210885,0.1286993759080959,-0.3317175290257309,0.44840508108075616,1.231806372715722,0.3426153832958593,1.105262914424202,-0.11643876942443335,NA,-0.9903673880565321,F,21.56,PanTheria,Sf,Is,Is,B,Ground,0,ADW
UWBM12506,Peromyscus_maniculatus_CRICETIDAE_RODENTIA,Peromyscus_maniculatus,NA,NA,NA,NA,-1.0833482645171486,-1.023745390107751,-1.0172246768726834,-0.9922047771784435,-0.986373877605288,-1.005785506417759,-0.9795714979741259,-1.0744538496967972,-1.0605624456017615,-0.9699639461357328,-1.0255455428645446,-1.22869960453608,-0.958363945101064,-1.0159676665536443,-0.7497687372381171,NA,NA,0.8111509448772057,-0.24704181060900368,-0.08251863934147873,-0.39528527920609613,-0.5905687787411336,0.3837021533628785,-0.13963285864359906,-0.3078136377071693,-0.05837006065715189,-0.009287853404453695,1.2140861516558645,-0.6764001938268797,NA,-1.027111911104387,F,19.98,PanTheria,T,T,T,T,Ground,0,ADW
FMNH114369,Petaurista_elegans_SCIURIDAE_RODENTIA,Petaurista_elegans,NA,NA,NA,NA,1.31537602048888,0.6171387200468045,0.7241792432153233,1.2420007794049919,0.5997979600659281,0.8095019126941174,1.3024930513868735,0.6355418774161004,0.48160192198760415,0.6721261326987794,1.2828043070998678,0.00605545075956044,1.387260469999735,0.760794831022954,1.2527732350984433,0.8032342302937917,NA,1.3957455957326588,-1.0312093468707755,-1.0982640404207042,-1.1980880913692238,-1.730155474970978,0.11465686438817975,0.0021858281103608822,-1.2561786444413916,-1.4652057640944998,-2.063743202026012,-0.6921878060634412,-0.8255244285352107,NA,0.8810105025012693,F,1040,PanTheria,G,G,G,A,Tree,1,ADW
FMNH114365,Petaurista_magnificus_SCIURIDAE_RODENTIA,Petaurista_magnificus,NA,NA,NA,NA,1.6451034719904243,1.0330646141225608,1.1434738009005712,1.5654984623344226,0.7147625132824521,1.066403888631516,1.589594147533836,0.29214664747950486,0.7312534898728523,1.0931873032476445,1.5888912742765002,0.5099351772928056,1.6562840866886743,0.97276944335356,1.6516439973209613,1.0508813965889663,1.3219392624234982,2.1353424734343442,-0.7903018693918821,-1.1233712129333229,-1.8791835027437425,-1.5449265556660736,-0.0587853165804064,-0.13449437978737755,-1.352188030360666,-1.2350627983260802,-1.8262557880659451,-0.850272443445104,-0.8603577309117985,0.5589311311810591,1.049877313913662,F,1475.49,PanTheria,G,G,G,A,Tree,1,ADW
FMNH46647,Petaurista_petaurista_SCIURIDAE_RODENTIA,Petaurista_petaurista,NA,NA,NA,NA,1.806002391142863,1.0608298900910376,1.226098939138579,1.7853904686059758,0.7674598979055218,1.0502933681208497,1.8752413310668126,1.024341549878795,0.9401913432925804,1.2769385014169339,1.825517224171626,0.4751599897412482,1.898848144082995,1.05401185432317,1.7138784860438558,1.1685053061877422,1.5297695290803497,2.0391491112546465,-0.9141632628556366,-1.198733569121736,-1.4072513678014649,-1.7688543527825544,-0.3570950466612803,0.28068792768923295,-1.6161558881194844,-1.3907369540434715,-2.131620655829605,-0.6726390192791128,-1.2917897874835775,0.8072326863814421,1.0686021461871156,F,1533.84,PanTheria,G,G,G,A,Tree,1,ADW
FMNH214420,Phloeomys_pallidus_MURIDAE_RODENTIA,Phloeomys_pallidus,NA,NA,NA,NA,1.1282863200752609,1.4178760480409789,1.245010981771223,0.8958927629853634,NA,1.2473234706056247,1.1785284662901143,1.3268077255804929,NA,1.0534322898668969,1.0245956333060924,1.0613968652595474,0.95842236801221,1.0007559427421708,1.4139922949951935,0.6862455440104072,1.444917067894848,1.0667574024488784,-0.15824476641558288,NA,0.3603158746155303,0.031845260762652206,-1.353948346323277,0.3859465183561984,-0.2501234100904014,0.4778522447495669,1.3560887875631553,-1.2499777276664423,1.5068647993042195,2.002043759094917,1.1336319134495987,F,1755,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH193967,Phloeomys_pallidus_MURIDAE_RODENTIA,Phloeomys_pallidus,NA,NA,NA,NA,1.1357982599290943,1.3298775748061848,1.0616695861607601,0.934082185305705,NA,1.1006098792725654,1.2142733329787814,1.2801615517759963,NA,1.148190199454616,1.1118695437935058,1.3092014261472604,1.0334283530445518,1.0421076234022928,1.4827220082916073,0.7142912303730814,1.5427974271456217,1.1616086962132877,-0.02240512828017426,NA,0.15731913725285165,0.39943680126621695,-1.1861431410242014,0.6235390125656219,-0.27534489652917266,-0.16056971302065923,0.900092928877799,-1.1356697954444475,0.8023592388295937,2.2592455484688796,1.2316387399981732,F,2150,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH214419,Phloeomys_pallidus_MURIDAE_RODENTIA,Phloeomys_pallidus,NA,NA,NA,NA,1.1563306005812772,1.4803459325905746,1.2336972620869227,0.9769410638716728,NA,1.353378032258773,1.259617253623388,1.3324344324779092,NA,1.1850629023322892,1.1441588393704345,1.1642902133311532,1.114659160902618,0.9745926843385277,1.5041902753198357,0.7475571204177195,1.5578667542544822,1.5118891152317975,-0.03307173299738027,NA,0.1787151976214397,0.008416978866293367,-1.0317144357204622,0.6726324387385911,-0.5664092991316979,0.3428265445996028,1.5344157617665364,-1.0567856840908254,1.6699337152446079,2.195631802031324,1.3416116060152752,F,2700,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
FMNH175730,Phloeomys_pallidus_MURIDAE_RODENTIA,Phloeomys_pallidus,NA,NA,NA,NA,1.1820809056844266,1.356832156076001,1.0895215955109578,0.9336831809981592,NA,1.1955169009116617,1.2374489659074133,1.2713632345879857,NA,1.2008561508997755,1.137840856756485,1.2224903967098615,1.1116675113859966,1.0576140895432415,1.4487799365884086,0.7801041981888991,1.4550057611281286,0.9795716074471565,0.04906770374097227,NA,0.08279206871819222,0.14552627309231547,-0.9369545839870288,0.6264928026669324,-0.3494307444577514,-0.21056036469940342,0.819083161929844,-1.3298032559233106,1.1650089539951058,1.7227058814693366,1.264199030395298,F,2300,Field Notes,A,A,A,A,Tree,1,Nations et al 2019
UWBM60840,Plagiodontia_aedium_CAPROMYIDAE_RODENTIA,Plagiodontia_aedium,NA,NA,NA,NA,0.8709759938661535,1.0013908624281505,1.276534804063371,0.7490369198654112,1.0130403332912479,0.951911610590441,0.9105309168663099,0.9639327722839715,0.7254318515391767,1.0123601031742915,0.9344651569864725,1.1529168346185728,0.8386546127283592,1.0211505736941553,NA,0.7511291046877003,NA,NA,0.3183861104828782,-0.04195409306957155,0.09751875344796188,0.4303984143981538,-0.5992096681728688,0.5323979032291489,0.315440535659675,1.5900328610350822,0.5719959204179337,-0.7130390430920214,0.8272214321549399,NA,0.8791500198041139,F,1036,UWBM specimen label,Sf,Is,Is,B,Ground,0,Wiki
NMNH584446,Rattus_andamanensis_MURIDAE_RODENTIA,Rattus_andamanensis,NA,NA,NA,NA,-0.037358814175015485,-0.13973507219551362,0.18154155558499524,-0.11570563027660977,-0.1316761117129574,0.32657692755853895,-0.08123000886483168,-0.20602373651065453,-0.3328440173798308,-0.11710640059367085,-0.12439944822582127,-0.09360228614162086,-0.10223687681613955,-0.08067421355614698,-0.0887426667355248,0.04273206822795565,0.021822518044807716,-0.14621734210451742,-0.1881517676504599,-0.3134748962688219,-0.3819721322454409,-0.08881518649150534,-0.08880448155678797,-0.34118607008798213,-0.10989200502194905,0.6451104199272628,-0.4745005243430177,-0.13851597677633273,1.215520163684408,-0.18359183670970422,-0.05397321361631417,F,149.96,Elton Traits,A,A,A,A,Tree,1,???
FMNH216581,Rattus_everetti_MURIDAE_RODENTIA,Rattus_everetti,NA,NA,NA,NA,0.31877598022392983,0.30165383355455994,0.1016546911398711,0.23565912345364115,NA,0.15572696584013482,0.19966679106808302,0.11623782009444468,NA,0.22649822807176043,0.26228481559127514,0.3549456294618146,0.24668625391977597,0.3111598751412783,0.19391242463160555,0.42319040414598735,0.4670621732024991,-0.4739820225105529,-4.434104647341468e-4,NA,-0.27344305544611214,0.07618396971190546,0.20464485774648639,-0.39569679168403327,0.11324545651155707,-0.6898632253942771,-0.11257336182184748,-0.3158073008915188,-0.3375561367798416,-0.022276978716060134,-0.4650658722806694,F,64,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH183642,Rattus_everetti_MURIDAE_RODENTIA,Rattus_everetti,NA,NA,NA,NA,0.32204227918496386,0.2508905723450245,0.16421408587661862,0.25440794949588785,NA,0.24149736981684178,0.18790379239631014,0.09634766041142155,NA,0.19157329188964078,0.2256056523078186,0.336872038541095,0.1880454213174219,0.3081743677946969,0.2707052577377118,0.40624039043616195,0.4064796998526399,-0.2656979207721817,-0.05458305860496254,NA,-0.29143821551926086,0.11253619800525794,-0.046584655134772966,-0.5845864660542435,0.19699052893096602,-0.5258127332649201,-0.3151103028852716,-0.2485887081965487,-0.1397152455301284,-0.11639285104061597,0.2098545016657698,F,259,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH189881,Rattus_everetti_MURIDAE_RODENTIA,Rattus_everetti,NA,NA,NA,NA,0.3462904016857869,0.3033694104283326,0.1986379854719865,0.21115262140959476,NA,0.30707569994870504,0.2365466476547473,0.19625676888826996,NA,0.34823211132843923,0.2321699781842274,0.40034830659572224,0.20139351973581193,0.2532713175421553,0.2181997023212091,0.30896587863259123,0.40235005607829555,-0.2537767155060968,0.20590657205750948,NA,-0.17815567673810606,0.23881891765238597,-0.24508520148599747,-0.3989233968369353,-0.030725222171587033,-0.49360948196458504,-0.2068460696996719,-0.5527288921131476,0.16892765658872033,0.07881887266103649,0.22993581327229595,F,270,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH191077,Rattus_everetti_MURIDAE_RODENTIA,Rattus_everetti,NA,NA,NA,NA,0.21691379257655166,0.27739487565779325,0.1986379854719865,0.1534685477834478,NA,0.16126451516495727,0.08502368711991651,0.03094927364274219,NA,0.1556358989369105,0.1735815354582171,0.2145806918470299,0.16972662126572932,0.27028601365713667,0.37253847231119946,0.3308174232356095,0.44313002901416243,0.13266354008814904,0.0785524631948211,NA,-0.22114160431908472,-0.04036347606653776,0.4472185701807955,-0.4484898988603702,0.25654490023015586,-0.12553828331077546,0.17932886170833143,-0.18371081656064142,-0.12640665309190313,0.12288911123913861,0.26443581966734647,F,290,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH191078,Rattus_everetti_MURIDAE_RODENTIA,Rattus_everetti,NA,NA,NA,NA,0.29269008212142783,0.2668579317707248,0.1986379854719865,0.20038394528645465,NA,0.22060313398331854,0.16729944671682903,0.1144421895551868,NA,0.2066617529390474,0.140692715801893,0.29195386235977333,0.12035595268991374,0.16148635261579333,0.11840845480802561,0.17807418958414836,0.3688854823787374,-0.2661256078157523,0.022026783548889532,NA,-0.21136568691505722,0.19160860801096638,-0.28856447257024337,-0.6553990973917992,-0.07885926119132788,-0.345393279230168,-0.14941376222125868,-0.34499958393676866,-0.06783287117528342,0.29418133081311426,0.30435893870650527,F,315,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH188468,Rattus_everetti_MURIDAE_RODENTIA,Rattus_everetti,NA,NA,NA,NA,0.419863510165456,0.3153154499683862,0.2688572211495337,0.3364046269697659,NA,0.38792262118156506,0.3202480397961668,0.18439425228007753,NA,0.34823211132843923,0.2958360339604332,0.387887522637585,0.2789443196643392,0.15145055513678904,0.3063187829307959,0.37999590151919915,0.47888270823748796,0.3054165432485655,0.024680976315224076,NA,-0.37133726650922133,0.0781653006915895,-0.2982278621834926,-0.5286233834173949,-0.46563645737778203,-0.4929831703254673,-0.4238785532653029,-0.3608401334133583,0.09276754731233887,0.09604640315822022,0.4316161384892705,F,410,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
NMNH49703,Ratufa_bicolor_SCIURIDAE_RODENTIA,Ratufa_bicolor,NA,NA,NA,NA,1.1633388030182956,1.10440795461519,1.0309826763283563,0.9650729895473115,0.9565125953909159,0.9548332988163284,1.1926378645187108,1.160841073740771,0.7678895644627909,1.1435030360389333,1.017946464951649,0.9583494536513973,1.0236363259313073,1.0472963129125412,1.593917731320683,1.1290508991877202,1.3235903405644953,1.568832885217468,0.011919728208303665,-0.48503177566605726,-0.07336147819684384,-0.16437255879501744,-1.1273654065287786,0.11804384999266146,-0.2243851475182278,-0.33355727983158356,-0.15705249911951372,-1.1327686797014735,0.2144537151140461,0.37380884085520455,1.0917223097127866,F,1609.08,PanTheria,A,A,A,A,Tree,1,ADW
UMMZ156377,Rhipidomys_fulviventer_CRICETIDAE_RODENTIA,Rhipidomys_fulviventer,NA,NA,NA,NA,-0.7504299036055697,-0.6606433082869613,-0.3888126151308329,-0.824616229809726,-0.7369062351739922,-0.48302554353918026,-0.8114304985567246,-0.6263853364973068,-0.8010774687923409,-0.5110993562183913,-0.7730784997552669,-0.8764298277372699,-0.7664904727181259,-0.6236292646116468,-0.4478167842157532,-0.8504396828028512,-0.3316970950209784,0.4619476868502571,0.46641520328291947,0.1465625302159471,0.24796273301906485,-0.399669799355421,0.47148612818876967,-0.27415838589669556,0.25039042213950224,1.0665258514111349,0.15810626701217748,0.20535336358029763,0.42989431853759014,1.0759488556170338,-0.3058627456934757,F,89,PanTheria,A,A,A,A,Tree,1,Wiki
NMNH270291,Rhizomys_sumatrensis_SPALACIDAE_RODENTIA,Rhizomys_sumatrensis,NA,NA,NA,NA,0.5996686298009618,1.107181806881024,1.3970764847667128,0.23981067404623882,0.9307235350203064,0.692653411423117,0.8197316590269347,1.1267457579365392,1.0810827234910434,0.9725785110276279,0.7353642200981675,1.408586602479408,0.47574689606776194,0.948839869710822,0.9773495774314281,0.3204062252265219,0.7437321641037132,-0.15083007675956825,0.43028006578430594,1.1086521992693914,0.754781779739644,1.692848828869112,-1.805935738804113,2.030095015875507,0.715395272152312,3.560932871813225,2.4241295424887084,-1.5287799337527226,1.4922396293918956,0.9065128903259337,1.304455226137873,F,2500,PanTheria,F,Ss,Ss,B,Ground,0,???
FMNH193980,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,-0.06185875046439902,0.0915628113313175,-0.05913647379247771,-0.06704240085797991,NA,0.07549411118825018,-0.24181899707941798,0.11084344494484726,NA,-0.17694524941911663,5.381087035942182e-4,0.13254575409489047,-0.023903072376609123,0.00435314637831562,-0.2511431975086931,0.32230453053230773,0.17697189703993005,-0.7811708529246043,0.0037433476685728795,NA,0.7619385937660159,0.1351623898123966,1.3423257457611202,-0.42364865070756347,0.2151561635427009,-0.1020842452127736,0.5272255167709539,0.21270410362311565,0.17569674556257384,-0.41217887898918687,-0.12293277470624682,F,130,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH170980,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,0.055223502348097975,0.035903502112802646,-0.04879598835258183,-0.0044263573897862975,NA,0.008607783244495173,-0.14133659777908905,0.10180260416172347,NA,4.644860912977864e-4,-0.010378596331399753,0.18293936157492793,-0.04350718781824274,-0.1027973339152075,-0.10213829239968934,0.28679266776079404,0.0874143278206855,-0.11969411783797773,0.20380140575556724,NA,0.4685640681714563,0.2705973326608598,0.5862607028942115,-0.6837165731420668,-0.16234587934610814,-0.40860565990122566,-0.15689885660967218,-0.09476214452887753,-0.1842747279068644,-0.5148191592777729,-0.038013699762165704,F,155,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH214423,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,0.08588952638469458,0.018943401123872227,-0.003268842117599494,0.019452445675820735,NA,-0.029451651379037932,-0.177178999971416,0.10723467596331618,NA,-0.06623759334525924,0.04909370108825815,0.1974129747928275,0.032798092588494004,-0.11911830055336997,-0.3764020801765322,0.3763398194796853,0.11788141140651369,-0.7746883756397144,0.1227590888602045,NA,0.5765570739999498,0.17580727263286275,1.2723842000944754,-0.7266572615403547,-0.2547798214727034,-0.3606339033602401,-0.3306389694864988,-0.13926364097832827,-0.3472447666942406,-0.6157216611140702,-0.01967752151227427,F,161,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH198886,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,0.06631227491846674,0.0895433093038482,0.011554597491227697,0.07359634043963373,NA,0.0023449097071530918,-0.14773007480888478,0.1340585581163516,NA,-0.03547290686143237,0.07728173388211461,0.23153469732566628,0.044507207365276934,0.03398764681773191,-0.2362472347519413,0.3051330392597868,0.18659188638779028,-0.8176055780191912,0.13159532838779797,NA,0.572628282827157,0.19180051364021106,1.1529200672467528,-0.6743370502076323,0.0833305731923731,-0.26056797969972895,0.00907435998017983,0.2122781490797958,-0.3845417900672082,-0.36191562756826157,0.03417942326646202,F,180,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH198887,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,0.09672982619023743,0.11158707951702884,0.07388003305475671,0.061414660543428014,NA,-0.055487739492875075,-0.08678752367867103,0.1305139670497586,NA,0.006354061285097135,0.07211951405797191,0.20888213045341242,0.05874647118022459,-0.10889453646236054,-0.18176113260226143,0.35421498998037243,-0.00799859155465608,-0.31870989158036456,0.0982889745571808,NA,0.40605401758102144,0.15271221827659978,0.8508993510865671,-0.5967746188215515,-0.3614029771370337,-0.1580575435637229,-0.019477060734162412,-0.0017046585913838353,-0.5110448179110749,-0.7928439301060276,0.07282361529958713,F,195,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH198884,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,0.061966846206284565,0.1429976549759623,0.21131235468621695,0.036746252093608274,NA,0.09312813405613919,-0.15591125028975295,0.12160982734919816,NA,0.046815800363550236,0.053030020429940004,0.09891554701104259,0.045566889407067344,-0.05694737472696122,-0.300682587045558,0.295508054046241,0.0874143278206855,-0.7485317161451958,0.35254144518339575,NA,0.5599947637121445,-0.04166840554357001,1.2127588638900826,-0.656140380845056,-0.14246066465653584,0.40921401758623693,0.24064730818572852,0.060990346615061426,-0.03806040069655344,-0.5302018202385184,0.14191193880192557,F,225,Field Notes,T,T,T,T,Ground,0,Nations et al 2019
FMNH198883,Rhynchomys_soricoides_MURIDAE_RODENTIA,Rhynchomys_soricoides,NA,NA,NA,NA,0.12609873157851342,0.16225058923600655,-0.13946837089502237,0.13988380728621935,NA,-0.048927419425125504,-0.08123000886483168,0.14638880834339366,NA,0.04111577539513476,0.09986082520375031,0.2455035806633733,0.07232440975615982,0.03581832454591806,-0.09877732021780877,0.4373176360527478,0.24070935848568734,-0.4919718875526392,0.168696459897292,NA,0.4338172334593292,0.17503361972648765,0.8972893862345198,-0.7791321459380698,-0.029912133963270294,-0.8422393073415592,0.06856968748556437,0.2153474281834252,-0.6621838477225508,-0.5012423665353651,-0.15359670798324176,F,122,"RICKART, HEANEY, AND Utzurrum 1991",T,T,T,T,Ground,0,Nations et al 2019
NMNH448232,Sciurus_aberti_SCIURIDAE_RODENTIA,Sciurus_aberti,NA,NA,NA,NA,0.8151288185693949,0.7193959226616582,0.7980945992179039,0.7854314088692799,0.6618698802095346,0.851428871971732,0.799082681258644,0.8519683335068794,0.4573045237494432,0.829920935830235,0.7711969745350524,0.756339948897192,0.7893912466914075,0.8536200109685039,1.3065629391024767,0.9260864950639686,1.171858581709781,1.2337175680764265,0.12261088204044028,-0.3774775545418614,0.08550324121569833,-0.09810119666626727,-0.2563245386543399,-0.20140336150699878,0.07512625124309288,-0.029388527666366977,-0.3406985914722801,-0.2946413219590425,0.36901907996507904,0.48502391047230276,0.6335735387647453,F,622.95,PanTheria,A,A,A,A,Tree,1,Wiki
